"area","ciudad","conglomerado","panelm","vivienda","hogar","c01","c02","c03","c04a","c05a","c05b","c06a","c06b","c07","c08a","c09","c10","c11","c12","c13","c14","c15a","c16a","c17a","c18","c19","c20a","c21a","estrato","fexp","upm","id_vivienda","id_hogar","periodo","zonas_plani","distritomies","idprov17","PROVINCIA","idcant17","CANTON","idparr17","PARROQUIA","AREA_VIE","TIPOBENEFICIO","edad","SEXO_BENEFICIARIO","etnia"
1,10150,8502,23,1,1,1,1,1,2,2,2,2,3,3,3,3,2,3,1,3,3,2,2,2,3,3,3,3,2711,"77,7081740165728",10150008502,1015000850202301,10150008502023012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,10150,8502,23,4,1,2,2,1,2,2,1,2,3,3,3,2,3,2,3,3,3,2,2,1,3,3,2,2,2711,"77,7081740165728",10150008502,1015000850202304,10150008502023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10160,"PACCHA","RURAL","PENSION MIS MEJORES AÃOS",86,"MUJER","Mestizo(a)"
1,10150,8502,23,6,1,3,3,1,1,2,2,1,3,3,3,3,3,3,3,3,3,2,2,2,1,1,3,3,2711,"77,7081740165728",10150008502,1015000850202306,10150008502023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10167,"SININCAY","RURAL","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
1,10150,8502,23,8,1,1,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2711,"77,7081740165728",10150008502,1015000850202308,10150008502023080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",82,"HOMBRE","Mestizo(a)"
1,10150,8502,23,9,1,3,3,1,1,2,1,2,3,3,3,3,2,1,1,3,3,2,2,2,1,1,3,3,2711,"77,7081740165728",10150008502,1015000850202309,10150008502023092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",95,"MUJER","Mestizo(a)"
1,10150,9301,23,3,1,3,1,2,2,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2712,"94,4063800366425",10150009301,1015000930102303,10150009301023032,202109,"Zona PlanificaciÃ³n: Quito","UNIDAD DESCONCENTRADA DISTRITAL TIPO B QUITO CENTRO",17,"PICHINCHA",1701,"DISTRITO METROPOLITANO DE QUITO",170150,"QUITO","URBANO","PENSION MIS MEJORES AÃOS",79,"HOMBRE","Mestizo(a)"
1,10150,9301,23,4,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,2,1,1,2712,"94,4063800366425",10150009301,1015000930102304,10150009301023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
1,10150,9301,23,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2712,"94,4063800366425",10150009301,1015000930102307,10150009301023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10169,"TURI","RURAL","PENSION MIS MEJORES AÃOS",77,"HOMBRE","Mestizo(a)"
1,10150,9301,23,9,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2712,"94,4063800366425",10150009301,1015000930102309,10150009301023092,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A PIÃAS",7,"EL ORO",710,"PIÃAS",71050,"PIÃAS","RURAL","BONO JOAQUIN GALLEGOS LARA",81,"MUJER","Mestizo(a)"
1,10150,10701,21,1,1,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102101,10150010701021012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",82,"MUJER","Mestizo(a)"
1,10150,10701,21,2,1,2,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102102,10150010701021020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",80,"MUJER","Mestizo(a)"
1,10150,10701,21,4,1,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102104,10150010701021040,202109,"Zona PlanificaciÃ³n 4","UNIDAD DESCONCENTRADA DISTRITAL TIPO A SANTO DOMINGO",23,"SANTO DOMINGO DE LOS TSACHILAS",2301,"SANTO DOMINGO",230150,"SANTO DOMINGO DE LOS COLORADOS","URBANO","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,10150,10701,21,5,1,3,2,1,2,2,2,2,2,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102105,10150010701021052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",84,"HOMBRE","Mestizo(a)"
1,10150,10701,21,6,1,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102106,10150010701021060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10167,"SININCAY","URBANO","BONO JOAQUIN GALLEGOS LARA",78,"MUJER","Mestizo(a)"
1,10150,10701,21,7,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,1,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102107,10150010701021072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",86,"HOMBRE","Mestizo(a)"
1,10150,10701,21,10,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2713,"195,852182357926",10150010701,1015001070102110,10150010701021100,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10167,"SININCAY","RURAL","PENSION MIS MEJORES AÃOS",78,"MUJER","Mestizo(a)"
1,10150,12402,22,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2711,"71,9489371641065",10150012402,1015001240202201,10150012402022012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,10150,12402,22,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2711,"71,9489371641065",10150012402,1015001240202202,10150012402022020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",91,"HOMBRE","Mestizo(a)"
1,10150,12402,22,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2711,"71,9489371641065",10150012402,1015001240202204,10150012402022040,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A PIÃAS",7,"EL ORO",707,"HUAQUILLAS",70750,"HUAQUILLAS","URBANO","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,10150,12402,22,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2711,"71,9489371641065",10150012402,1015001240202205,10150012402022052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10162,"RICAURTE","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
1,10150,12402,22,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2711,"71,9489371641065",10150012402,1015001240202206,10150012402022060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",79,"HOMBRE","Mestizo(a)"
1,10150,12402,22,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2711,"71,9489371641065",10150012402,1015001240202208,10150012402022080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",93,"HOMBRE","Mestizo(a)"
1,10150,12802,23,1,1,2,2,2,2,3,1,2,1,1,1,3,1,3,1,3,2,2,2,2,2,3,3,3,2713,"76,9799091598086",10150012802,1015001280202301,10150012802023012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10156,"LLACAO","RURAL","PENSION MIS MEJORES AÃOS",91,"HOMBRE","Mestizo(a)"
1,10150,12802,23,6,1,3,1,2,1,3,2,3,1,2,1,2,2,2,1,2,2,2,2,2,3,3,3,3,2713,"76,9799091598086",10150012802,1015001280202306,10150012802023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,10150,12802,23,9,1,3,1,1,1,3,1,2,1,1,2,2,2,2,1,2,1,2,2,1,3,3,3,2,2713,"76,9799091598086",10150012802,1015001280202309,10150012802023092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
1,10150,12802,23,10,1,3,2,1,2,4,2,4,2,1,1,2,2,2,2,2,2,1,2,1,3,3,3,2,2713,"76,9799091598086",10150012802,1015001280202310,10150012802023100,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10168,"TARQUI","RURAL","PENSION MIS MEJORES AÃOS",81,"HOMBRE","Mestizo(a)"
1,10150,13002,22,1,1,2,2,1,2,3,2,2,2,1,2,1,2,3,2,3,2,2,2,2,3,2,3,2,2712,"73,4325264490388",10150013002,1015001300202201,10150013002022012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10168,"TARQUI","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
1,10150,13002,22,2,1,3,2,1,2,3,2,2,2,1,2,3,2,3,2,3,2,2,2,2,3,2,3,2,2712,"73,4325264490388",10150013002,1015001300202202,10150013002022020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",82,"HOMBRE","Mestizo(a)"
1,10150,13002,22,4,1,2,2,1,2,3,2,2,2,2,2,3,2,1,2,3,2,2,2,2,3,2,3,2,2712,"73,4325264490388",10150013002,1015001300202204,10150013002022040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
1,10150,13002,22,5,1,2,2,2,2,3,1,2,2,1,2,2,2,3,1,3,2,2,2,2,1,2,1,2,2712,"73,4325264490388",10150013002,1015001300202205,10150013002022052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10158,"NULTI","RURAL","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
1,10150,13002,22,7,1,2,2,1,2,3,2,2,2,1,2,3,2,1,2,3,2,2,2,2,3,2,2,2,2712,"73,4325264490388",10150013002,1015001300202207,10150013002022072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",93,"HOMBRE","Mestizo(a)"
1,10150,13002,22,8,1,2,2,1,2,2,2,2,2,1,2,2,3,3,1,3,1,2,2,2,2,3,3,2,2712,"73,4325264490388",10150013002,1015001300202208,10150013002022080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10350,"GUALACEO","URBANO","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,10150,15102,24,1,1,3,3,1,2,2,2,2,3,3,2,2,3,1,3,3,3,2,2,2,3,3,3,3,2711,"129,916902673374",10150015102,1015001510202401,10150015102024012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10350,"GUALACEO","URBANO","PENSION MIS MEJORES AÃOS",82,"MUJER","Mestizo(a)"
1,10150,15102,24,2,1,1,1,2,2,2,2,2,1,2,2,3,3,1,1,3,3,2,2,2,2,2,3,3,2711,"129,916902673374",10150015102,1015001510202402,10150015102024020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,10150,15102,24,3,1,2,2,2,2,2,1,2,3,3,3,3,3,2,1,3,3,2,2,2,2,2,3,3,2711,"129,916902673374",10150015102,1015001510202403,10150015102024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10151,"BAÃOS","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
1,10150,15102,24,5,1,2,2,2,2,1,2,3,3,3,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2711,"129,916902673374",10150015102,1015001510202405,10150015102024052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,10150,15102,24,6,1,2,2,2,2,2,2,2,2,3,3,3,3,2,1,2,1,2,2,2,3,3,3,3,2711,"129,916902673374",10150015102,1015001510202406,10150015102024060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10171,"VICTORIA DEL PORTETE","RURAL","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
1,10150,15102,24,7,1,2,2,2,2,2,2,2,3,3,3,3,2,3,1,3,3,2,2,2,3,3,3,3,2711,"129,916902673374",10150015102,1015001510202407,10150015102024072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1406,"SUCUA",140650,"SUCUA","URBANO","PENSION MIS MEJORES AÃOS",79,"MUJER","Mestizo(a)"
1,10150,16003,23,1,1,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,3,3,3,3,2712,"129,504791028206",10150016003,1015001600302301,10150016003023012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
1,10150,16003,23,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,3,2,3,2,2712,"129,504791028206",10150016003,1015001600302302,10150016003023020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10169,"TURI","RURAL","PENSION MIS MEJORES AÃOS",94,"HOMBRE","Mestizo(a)"
1,10150,16003,23,3,1,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,2,2,3,2,2,2,2712,"129,504791028206",10150016003,1015001600302303,10150016003023032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",86,"HOMBRE","Mestizo(a)"
1,10150,16003,23,5,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2712,"129,504791028206",10150016003,1015001600302305,10150016003023052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",82,"MUJER","IndÃ­gena"
1,10150,16003,23,6,1,3,1,2,2,3,2,2,2,3,1,2,2,3,3,3,3,2,2,2,3,2,3,2,2712,"129,504791028206",10150016003,1015001600302306,10150016003023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10357,"SAN JUAN","RURAL","PENSION MIS MEJORES AÃOS",82,"MUJER","Mestizo(a)"
1,10150,16003,23,7,1,2,2,2,2,3,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2712,"129,504791028206",10150016003,1015001600302307,10150016003023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10161,"QUINGEO","RURAL","PENSION MIS MEJORES AÃOS",95,"HOMBRE","Mestizo(a)"
1,10150,16003,23,8,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2712,"129,504791028206",10150016003,1015001600302308,10150016003023080,202109,"Zona PlanificaciÃ³n: Guayaquil","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUAYAQUIL CENTRO SUR",9,"GUAYAS",901,"GUAYAQUIL",90150,"GUAYAQUIL","URBANO","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,10150,16103,24,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302401,10150016103024012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10350,"GUALACEO","URBANO","PENSION MIS MEJORES AÃOS",80,"MUJER","Mestizo(a)"
1,10150,16103,24,2,1,3,2,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302402,10150016103024020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",109,"SIGSIG",10952,"JIMA","RURAL","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,10150,16103,24,4,1,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302404,10150016103024040,202109,"Zona PlanificaciÃ³n 3","UNIDAD DESCONCENTRADA DISTRITAL TIPO A LATACUNGA",5,"COTOPAXI",504,"PUJILI",50450,"PUJILI","URBANO","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,10150,16103,24,5,1,2,2,2,2,3,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302405,10150016103024052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10167,"SININCAY","RURAL","PENSION MIS MEJORES AÃOS",96,"HOMBRE","Mestizo(a)"
1,10150,16103,24,6,1,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302406,10150016103024060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",92,"HOMBRE","Mestizo(a)"
1,10150,16103,24,8,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2711,"96,8311232408674",10150016103,1015001610302408,10150016103024080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10161,"QUINGEO","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,10150,16401,24,1,1,2,2,1,2,3,2,3,1,3,1,3,2,3,3,3,3,2,2,2,3,2,3,2,2712,"69,0253748191228",10150016401,1015001640102401,10150016401024012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10156,"LLACAO","RURAL","PENSION MIS MEJORES AÃOS",92,"HOMBRE","Mestizo(a)"
1,10150,16401,24,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2712,"69,0253748191228",10150016401,1015001640102402,10150016401024020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10162,"RICAURTE","RURAL","PENSION MIS MEJORES AÃOS",91,"MUJER","Mestizo(a)"
1,10150,16401,24,4,1,3,2,2,2,3,2,3,2,2,1,3,3,3,3,3,3,2,2,2,2,2,3,2,2712,"69,0253748191228",10150016401,1015001640102404,10150016401024040,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",910,"MILAGRO",91050,"MILAGRO","URBANO","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Montuvio(a)"
1,10150,16401,24,5,1,3,1,2,2,3,1,3,2,3,1,3,3,3,3,3,3,2,2,2,3,2,3,3,2712,"69,0253748191228",10150016401,1015001640102405,10150016401024052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10155,"CHIQUINTAD","RURAL","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
1,10150,16401,24,6,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2712,"69,0253748191228",10150016401,1015001640102406,10150016401024060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10451,"COCHAPATA","RURAL","PENSION MIS MEJORES AÃOS",86,"HOMBRE","Mestizo(a)"
1,10150,16401,24,7,1,3,2,1,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2712,"69,0253748191228",10150016401,1015001640102407,10150016401024072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10164,"SANTA ANA","RURAL","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,10150,16401,24,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,2712,"69,0253748191228",10150016401,1015001640102408,10150016401024080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10350,"GUALACEO","URBANO","PENSION MIS MEJORES AÃOS",75,"MUJER","Mestizo(a)"
1,10150,16901,23,1,1,3,2,2,2,3,1,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,3,2,2712,"152,744608392558",10150016901,1015001690102301,10150016901023012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10167,"SININCAY","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,10150,16901,23,2,1,3,2,1,2,3,1,2,2,1,2,1,2,3,2,3,2,2,2,2,3,2,3,2,2712,"152,744608392558",10150016901,1015001690102302,10150016901023020,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A PIÃAS",7,"EL ORO",712,"SANTA ROSA",71250,"SANTA ROSA","URBANO","PENSION MIS MEJORES AÃOS",78,"MUJER","Mestizo(a)"
1,10150,16901,23,3,1,3,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2712,"152,744608392558",10150016901,1015001690102303,10150016901023032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",81,"HOMBRE","Mestizo(a)"
1,10150,16901,23,5,1,2,2,1,2,3,2,2,2,1,2,1,2,3,2,3,2,2,2,2,2,2,3,2,2712,"152,744608392558",10150016901,1015001690102305,10150016901023052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10164,"SANTA ANA","RURAL","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,10150,16901,23,6,1,3,2,2,2,3,1,2,2,1,2,3,2,3,2,3,2,2,2,2,3,2,3,2,2712,"152,744608392558",10150016901,1015001690102306,10150016901023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10450,"NABON","URBANO","PENSION MIS MEJORES AÃOS",82,"HOMBRE","IndÃ­gena"
1,10150,16901,23,7,1,3,2,1,2,3,1,2,2,1,2,1,2,3,2,3,2,2,2,2,3,2,3,2,2712,"152,744608392558",10150016901,1015001690102307,10150016901023072,202109,"Zona PlanificaciÃ³n: Guayaquil","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUAYAQUIL CENTRO SUR",9,"GUAYAS",901,"GUAYAQUIL",90150,"GUAYAQUIL","URBANO","PENSION MIS MEJORES AÃOS",96,"HOMBRE","Mestizo(a)"
1,10150,16901,23,9,1,2,1,3,2,3,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2712,"152,744608392558",10150016901,1015001690102309,10150016901023092,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACHALA",7,"EL ORO",701,"MACHALA",70150,"MACHALA","URBANO","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
